,HOF,WAR,BBSB_Norm,IBB_Norm,AB,SF_Norm,HR_Norm,SO_Norm,SH_Norm,HBP_Norm,SP,ASG,G,AVG,OBP,SLG,R_Norm,DB_Norm,TP_Norm,RBI_Norm,SB_Norm,CS_Norm,GIDP_Norm,BB_Norm,DBTP_Norm,PC_1
351,0,2.14527833,0.1271268502,0.0070549177,7229,0.0076082446,0.0210264214,0.1242218841,0.0042882833,0.0019366441,19,0.16,2097,296,359,431,0.1561765113,0.0503527459,0.0106515424,0.118826947,0.0276663439,0.0114815327,0.0146631623,0.0994605063,0.0610042883,-445.8984214
308,0,1.567962286,0.1459351399,0.013771657,4502,0.006663705,0.0444247001,0.1212794314,0.002665482,0.0095513105,17,0,1584,265,356,454,0.1457130164,0.0417592181,0.0068858285,0.1479342514,0.0104398045,0.0082185695,0.014215904,0.1354953354,0.0486450466,-446.677393
847,0,1.067465283,0.1382733558,0.0108136855,5641,0.0113455061,0.0335046977,0.2024463748,0.0042545648,0.0113455061,16,0,1716,268,357,427,0.1414642794,0.0519411452,0.0033681971,0.1554688885,0.0035454707,0.0040772913,0.023931927,0.1347278851,0.0553093423,-446.7219124
472,0,3.045731491,0.0914728682,0.0048449612,5160,0.0110465116,0.0356589147,0.1631782946,0.0003875969,0.0143410853,15,0.07,1456,282,333,455,0.1463178295,0.051744186,0.0071705426,0.1591085271,0.0230620155,0.0093023256,0.0228682171,0.0684108527,0.0589147287,-447.2797043
722,0,3.677374392,0.1244897959,0.0113172542,5390,0.0105751391,0.038961039,0.1717996289,0.0066790353,0.0048237477,13,0.15,1553,251,332,420,0.1211502783,0.0439703154,0.0040816327,0.1434137291,0.0018552876,0.0040816327,0.0235621521,0.1226345083,0.0480519481,-447.7040792
298,0,3.498579504,0.1070311214,0.0110324387,6073,0.0079038367,0.0329326527,0.1239914375,0.006257204,0.0187716121,15,0.73,1774,262,340,412,0.1162522641,0.0396838465,0.0057632142,0.1248147538,0.0039519183,0.0034579285,0.0227235304,0.103079203,0.0454470608,-447.8646365
713,0,1.297242513,0.067294487,0.0143221503,5097,0.0068667844,0.0429664509,0.1031979596,0.0027467138,0.0054934275,12,0.25,1397,258,301,432,0.1188934667,0.0309986266,0.0068667844,0.1414557583,0.0080439474,0.0062782029,0.0243280361,0.0592505395,0.037865411,-453.186391
902,0,2.871931059,0.1715951687,0.0145772595,4802,0.0112453145,0.0433152853,0.1795085381,0.0010412328,0.0018742191,11,0.27,1418,261,366,438,0.1332778009,0.042482299,0.0024989588,0.162848813,0.0016659725,0.0014577259,0.0235318617,0.1699291962,0.0449812578,-453.567775
51,0,1.318027828,0.073117338,0.005910683,4568,0.0102889667,0.048380035,0.1729422067,0.0021891419,0.0102889667,11,0.18,1309,251,299,453,0.136821366,0.049474606,0.0037215412,0.1571803853,0.0102889667,0.0056917688,0.0238616462,0.0628283713,0.0531961471,-454.5763896
562,0,2.525162778,0.1181377009,0.0183500152,6594,0.0104640582,0.0247194419,0.0773430391,0.0054595086,0.0103124052,15,0.2,1806,305,365,442,0.1395207765,0.0527752502,0.0051562026,0.1304215954,0.0263876251,0.0136487716,0.0288140734,0.0917500758,0.0579314528,-454.6250718
947,0,1.466060606,0.1104835066,0.014460009,4426,0.0079078174,0.0476728423,0.1482150926,0.0024853141,0.0097153186,12,0.17,1352,272,340,455,0.1436963398,0.0338906462,0.0033890646,0.151152282,0.0122006326,0.0054225034,0.0137821961,0.0982828739,0.0372797108,-454.8167564
736,0,1.781487378,0.0873471425,0.0069877714,4007,0.0072373347,0.0524082855,0.2028949339,0.0024956326,0.0049912653,15,0,1204,266,323,485,0.148240579,0.0484152733,0.0069877714,0.1744447217,0.004741702,0.0032443224,0.0232093836,0.0826054405,0.0554030447,-457.3880513
266,0,1.759277108,0.1141609482,0.0081097941,4809,0.0087336245,0.0420045748,0.2123102516,0.0031191516,0.0180910792,14,0.14,1405,271,341,462,0.1470160116,0.0536494074,0.0054065294,0.164691204,0.022249948,0.0112289457,0.0172593055,0.0919110002,0.0590559368,-457.3924788
663,0,1.933446736,0.1115090735,0.0071633238,4188,0.0078796562,0.0496657116,0.2433142311,0.0007163324,0.0071633238,12,0.08,1217,270,343,472,0.1394460363,0.049904489,0.0014326648,0.1774116523,0.0042979943,0.0011938873,0.0267430755,0.1072110793,0.0513371538,-457.7037948
377,0,3.27158339,0.1879221832,0.0068900297,7402,0.0097271008,0.0263442313,0.1172656039,0.0102674953,0.0085112132,17,0.24,2155,264,365,395,0.1506349635,0.041475277,0.0054039449,0.124020535,0.032153472,0.0126992705,0.0209402864,0.1557687112,0.0468792218,-459.5521404
205,0,3.347183966,0.1534672224,0.0179360869,7917,0.0103574586,0.0208412277,0.1302260957,0.0034103827,0.0008841733,19,0.11,2353,284,354,420,0.1308576481,0.0493873942,0.0118731843,0.1360363774,0.0400404194,0.0171782241,0.0150309461,0.1134268031,0.0612605785,-460.7296359
977,0,2.041097061,0.0847489266,0.0039201045,5357,0.0078402091,0.0369609856,0.1726712712,0.0009333582,0.0164271047,15,0.07,1474,284,336,462,0.1411237633,0.0552548068,0.0063468359,0.143363823,0.0175471346,0.0087735673,0.0266940452,0.067201792,0.0616016427,-462.5838631
612,0,2.661036595,0.1134058639,0.0123547852,5423,0.0121703854,0.0389083533,0.1303706436,0.0025815969,0.0025815969,12,0,1502,265,328,447,0.1340586391,0.0523695372,0.0064539923,0.1488106214,0.0171491794,0.0059007929,0.0184399779,0.0962566845,0.0588235294,-462.9920237
66,0,3.01426393,0.1276020546,0.0033792917,7398,0.0078399567,0.0263584753,0.195052717,0.0214922952,0.0077047851,18,0.11,2063,265,343,416,0.1517977832,0.0532576372,0.0090565018,0.1162476345,0.0123006218,0.0081103001,0.0223033252,0.1153014328,0.062314139,-463.2803998
171,0,1.882131246,0.0887597411,0.0130762119,7571,0.0073966451,0.0244353454,0.1223088099,0.002509576,0.0035662396,17,0.06,2175,279,334,415,0.1204596487,0.0517765157,0.0055474838,0.1283846255,0.0052833179,0.0046229032,0.0219257694,0.0834764232,0.0573239995,-463.7567787
25,0,2.807380121,0.1961840283,0.0090783197,6499,0.0076934913,0.0323126635,0.1831050931,0.0113863671,0.0236959532,15,0.2,1834,256,362,425,0.1634097553,0.0520080012,0.0103092784,0.1170949377,0.0484689952,0.0153869826,0.0100015387,0.1477150331,0.0623172796,-465.330372
403,0,4.401975915,0.1584803256,0.0176390773,7370,0.0096336499,0.0219810041,0.1373134328,0.0013568521,0.0043419267,17,0.29,2088,296,384,436,0.1525101764,0.0578018996,0.0081411126,0.1453188602,0.0132971506,0.0085481682,0.0218453189,0.145183175,0.0659430122,-465.5881379
464,0,2.511181102,0.1868421053,0.0212550607,4940,0.0115384615,0.0461538462,0.2131578947,0.0018218623,0.0034412955,14,0.14,1531,249,340,446,0.1538461538,0.05,0.0044534413,0.1538461538,0.0467611336,0.0155870445,0.0123481781,0.1400809717,0.0544534413,-466.7155987
458,0,3.435811811,0.1705500382,0.0053475936,5236,0.0099312452,0.0380061115,0.1042780749,0.0034377387,0.0043926662,11,0.27,1438,279,369,460,0.1546982429,0.0494652406,0.0085943468,0.1774255157,0.0273109244,0.0105042017,0.0353323147,0.1432391138,0.0580595875,-468.1053407
963,0,2.595848894,0.1099434115,0.0158447858,6185,0.0105092967,0.0297493937,0.128698464,0.0017784964,0.0077607114,19,0.11,1832,295,364,447,0.129668553,0.0496362167,0.006628941,0.1599029911,0.0043654002,0.0045270816,0.0279708973,0.1055780113,0.0562651576,-468.2729554
389,0,2.495895097,0.1180013021,0.0154622396,6144,0.0109049479,0.0330403646,0.1206054688,0.0071614583,0.0120442708,18,0,1908,276,352,438,0.1407877604,0.0444335938,0.0092773438,0.1448567708,0.0061848958,0.0065104167,0.0170898438,0.1118164063,0.0537109375,-469.4482669
118,1,2.713360036,0.164440573,0.0120015486,10332,0.0044521874,0.0144212156,0.1674409601,0.0045489741,0.0047425474,19,0.32,2616,293,343,410,0.1558265583,0.0470383275,0.0136469222,0.0871080139,0.0907859079,0.0297135114,0.0110336818,0.0736546651,0.0606852497,-469.9377295
972,0,3.238564356,0.1207788671,0.0043572985,7344,0.0063997821,0.0283224401,0.207788671,0.0083061002,0.0118464052,17,0.18,1941,263,319,419,0.1531862745,0.0514705882,0.009667756,0.1151960784,0.0471132898,0.0133442266,0.0133442266,0.0736655773,0.0611383442,-470.1688609
421,0,2.16209352,0.1014032301,0.0103256553,3777,0.0132380196,0.0577177654,0.1355573206,0.0002647604,0.0042361663,10,0.1,1020,277,340,499,0.1482658194,0.0447445062,0.0021180831,0.1813608684,0.0037066455,0.0047656871,0.0293884035,0.0976965846,0.0468625894,-470.528355
93,1,5.375968343,0.1564270153,0.0196078431,9180,0.0104575163,0.0128540305,0.0811546841,0.0031590414,0.0025054466,18,0.67,2440,328,415,443,0.1648148148,0.062962963,0.0066448802,0.1104575163,0.0026143791,0.0038126362,0.025708061,0.1538126362,0.0696078431,-470.6682327
694,0,3.055081252,0.150431566,0.0072612687,7299,0.0141115221,0.0264419784,0.1381011097,0.0073982737,0.0045211673,17,0.29,1998,277,343,425,0.1496095356,0.0512398959,0.0090423346,0.1379641047,0.0467187286,0.0127414714,0.0216468009,0.1037128374,0.0602822304,-471.9064171
808,0,1.826254158,0.0749532441,0.007480938,6951,0.0100704935,0.0312185297,0.1827075241,0.003740469,0.0054668393,20,0.25,1978,263,307,415,0.1086174651,0.0464681341,0.0058984319,0.1323550568,0.0130916415,0.0099266293,0.0294921594,0.0618616026,0.052366566,-472.3032479
1016,0,2.61272442,0.1051710731,0.0101088647,5144,0.007970451,0.0402410575,0.1769051322,0.0013608087,0.0023328149,13,0.15,1453,287,353,466,0.1323872473,0.0476283048,0.0050544323,0.1539657854,0.00155521,0.0029160187,0.0268273717,0.1036158631,0.0526827372,-472.3454402
878,0,1.384849874,0.0758068551,0.0085063798,3997,0.0092569427,0.0570427821,0.2394295722,0.0015011258,0.0055041281,10,0.1,1112,264,316,489,0.1265949462,0.0392794596,0.0075056292,0.1858894171,0.0005003753,0.0017513135,0.0295221416,0.0753064799,0.0467850888,-472.8980138
248,0,2.142502671,0.1475431965,0.0045896328,7408,0.0091792657,0.0259179266,0.1621220302,0.007424406,0.0097192225,14,0.14,1975,277,352,436,0.1686015119,0.0593952484,0.0106641469,0.1181155508,0.0368520518,0.0130939525,0.0203833693,0.1106911447,0.0700593952,-473.9597798
971,0,3.244296407,0.1170462157,0.0117213664,5972,0.0075351641,0.0338245144,0.1552243804,0.0065304756,0.0046885466,13,0.38,1673,286,351,455,0.1411587408,0.0465505693,0.0108841259,0.1456798392,0.0172471534,0.0113864702,0.0137307435,0.0997990623,0.0574346952,-475.2851467
837,0,2.417317235,0.0719307734,0.0086533261,5547,0.0081124932,0.0380385794,0.156841536,0.0030647197,0.0097349919,14,0.43,1658,282,332,459,0.1227690644,0.0438074635,0.0095547143,0.1600865333,0.002884442,0.0032449973,0.0346133045,0.0690463314,0.0533621778,-476.2025626
913,0,4.003082667,0.1310328185,0.0057915058,8288,0.0091698842,0.0223214286,0.105453668,0.01496139,0.0044642857,20,0.3,2293,285,352,415,0.1485279923,0.0497104247,0.0066361004,0.1210183398,0.0284749035,0.0131515444,0.0188223938,0.1025579151,0.0563465251,-477.3114064
222,0,3.364823865,0.0889470242,0.008175278,9174,0.0104643558,0.0198386745,0.1064966209,0.0090473076,0.005559189,18,0.11,2429,279,311,412,0.1326575104,0.0430564639,0.0150425114,0.1147809026,0.043383475,0.0142794855,0.0139524744,0.0455635492,0.0580989754,-477.6239642
63,0,1.196437155,0.0771843161,0.0041679531,6478,0.0081815375,0.0317999383,0.0981784501,0.0069465885,0.0041679531,15,0.27,1741,281,330,445,0.1335288669,0.0480086446,0.0101883297,0.1454152516,0.004631059,0.0047854276,0.0168261809,0.0725532572,0.0581969744,-478.5746426
883,0,1.88995168,0.0945749576,0.0098086704,8258,0.0125938484,0.0227658029,0.10159845,0.0085977234,0.003996125,19,0.05,2313,282,332,413,0.1286025672,0.0532816663,0.0050859772,0.1396221845,0.0170743521,0.0101719545,0.0204650036,0.0775006055,0.0583676435,-478.7412634
896,0,2.691662315,0.2068965517,0.0153256705,4698,0.0100042571,0.052149851,0.2782034908,0.0044699872,0.006385696,14,0.14,1485,241,369,449,0.1513409962,0.0446998723,0.0034057046,0.1558109834,0.0048957003,0.0061728395,0.018305662,0.2020008514,0.0481055768,-479.4682244
463,0,1.118716012,0.1003198115,0.0090893789,5941,0.0102676317,0.0412388487,0.2218481737,0.0021881838,0.0033664366,16,0,1765,244,311,420,0.1188352129,0.0415754923,0.0055546204,0.1553610503,0.0018515401,0.003029793,0.0276047803,0.0984682713,0.0471301128,-480.134583
457,0,2.55121812,0.0957446809,0.0163829787,4700,0.0078723404,0.0470212766,0.2523404255,0.0006382979,0.0204255319,11,0.09,1349,275,344,490,0.1463829787,0.0644680851,0.0046808511,0.1559574468,0.0068085106,0.0029787234,0.0240425532,0.0889361702,0.0691489362,-481.0485096
268,0,2.024238473,0.1513084633,0.0179565702,7184,0.0090478842,0.0299276169,0.1220768374,0.013363029,0.0055679287,21,0.1,2442,266,360,408,0.1295935412,0.042733853,0.0045935412,0.1453229399,0.0048719376,0.0045935412,0.0218541203,0.1464365256,0.0473273942,-481.2362898
128,0,1.290650852,0.067361924,0.0118122805,9397,0.0103224433,0.0185165478,0.0482068745,0.0050015963,0.0044695115,22,0.05,2517,289,321,408,0.1146110461,0.0529956369,0.0052144301,0.1285516654,0.0194743003,0.0077684367,0.0262849846,0.0478876237,0.058210067,-481.9753704
748,0,3.892209673,0.2409828674,0.0166816952,8872,0.0085662759,0.0191614067,0.1088818756,0.0043958521,0.0047339946,23,0.3,2502,294,385,425,0.1770739405,0.0484670875,0.0127366997,0.1104598738,0.0910730388,0.0164562669,0.0160054103,0.1499098287,0.0612037872,-482.4339897
46,0,4.106766778,0.1296490859,0.0102962807,4759,0.0071443581,0.0506408909,0.2592981719,0.0033620509,0.0071443581,12,0.08,1428,256,335,466,0.1502416474,0.0453876865,0.0063038453,0.1504517756,0.0138684598,0.0098760244,0.0210128178,0.1157806262,0.0516915318,-482.5239752
155,0,2.738540677,0.1182661434,0.0115947199,5606,0.0096325366,0.0363895826,0.1182661434,0.0005351409,0.002318944,15,0.07,1651,299,369,464,0.1270067785,0.0495897253,0.0030324652,0.1587584731,0.0037459864,0.004637888,0.0367463432,0.114520157,0.0526221905,-482.5867779
18,0,2.854969651,0.0722169233,0.0091293092,7339,0.0076304674,0.0280692192,0.0961983922,0.0044965254,0.0077667257,17,0.18,2082,286,328,433,0.1342144706,0.0489167462,0.0066766589,0.1160921106,0.014579643,0.0091293092,0.0183948767,0.0576372803,0.0555934051,-483.2104916
627,0,4.390440986,0.1548867609,0.003495972,6579,0.0086639307,0.0282717738,0.0887672899,0.0103359173,0.0291837665,17,0.41,1835,298,389,459,0.1726706186,0.0510715914,0.0126158991,0.155494756,0.0311597507,0.0197598419,0.028119775,0.1237270102,0.0636874905,-483.5759836
295,0,2.599650601,0.1380661519,0.0077215628,8677,0.0092197764,0.0199377665,0.1545465022,0.0021896969,0.0043793938,23,0.13,2527,298,365,417,0.1480926588,0.0469056125,0.0062233491,0.1376051631,0.0323844647,0.012331451,0.035957128,0.1056816872,0.0531289616,-484.7792598
29,0,1.714740095,0.053834237,0.0071649884,5164,0.0100697134,0.048605732,0.2325716499,0.0021301317,0.002904725,14,0.14,1432,252,287,453,0.1189000775,0.0395042603,0.0075522851,0.1578233927,0.00348567,0.0038729667,0.0288536019,0.050348567,0.0470565453,-485.7872206
165,0,3.498917988,0.1660738714,0.0113543092,7310,0.0097127223,0.0272229822,0.1283173735,0.004377565,0.0076607387,17,0.24,2006,285,347,443,0.1482900137,0.0596443228,0.0082079343,0.1335157319,0.0752393981,0.0244870041,0.0228454172,0.0908344733,0.0678522572,-485.976715
143,0,3.06947694,0.1088394468,0.0109741431,6652,0.0064642213,0.0339747444,0.1599518942,0.0076668671,0.0061635598,16,0.19,1886,264,331,441,0.1392062538,0.0482561636,0.0133794348,0.1262778112,0.0111244738,0.0076668671,0.0147324113,0.0977149729,0.0616355983,-486.5317548
224,0,3.338536884,0.1163711482,0.0098123601,5809,0.0110173868,0.0407987605,0.1556205887,0.0037872267,0.00361508,15,0.07,1649,259,329,445,0.1339301085,0.0537097607,0.0049922534,0.151316922,0.0099845068,0.0082630401,0.0304699604,0.1063866414,0.0587020141,-487.0631431
349,0,4.808783455,0.1728592163,0.007256894,6890,0.007256894,0.0325108853,0.1854862119,0.0155297533,0.0124818578,17,0.35,2008,266,371,424,0.1499274311,0.0464441219,0.0068214804,0.1253991292,0.0150943396,0.0120464441,0.0227866473,0.1577648766,0.0532656023,-487.467894
531,0,3.591857215,0.117501456,0.0066977286,6868,0.007862551,0.031304601,0.1490972627,0.0072801398,0.0219860221,16,0.19,1988,273,355,442,0.1416715201,0.057658707,0.0088817705,0.1287128713,0.0084449621,0.0110658125,0.0253348864,0.1090564939,0.0665404776,-487.5153638
929,0,2.546715213,0.1382921105,0.0097490522,5539,0.0088463622,0.0449539628,0.2336161762,0.0126376602,0.0052356021,16,0,1678,243,321,448,0.1574291388,0.054522477,0.0074020581,0.1473190107,0.0245531684,0.0101101282,0.0119155082,0.113738942,0.0619245351,-487.5519167
137,0,1.656210265,0.1529985549,0.0117413295,5536,0.0113800578,0.0433526012,0.2050216763,0.0007225434,0.0027095376,16,0.12,1689,261,355,439,0.1300578035,0.0415462428,0.0036127168,0.1593208092,0.0028901734,0.0039739884,0.026734104,0.1501083815,0.0451589595,-488.1805592
901,0,2.334378418,0.1597177678,0.0087663032,4677,0.0113320505,0.0573016891,0.2862946333,0.0087663032,0.0038486209,13,0.08,1436,225,324,448,0.1456061578,0.0453282018,0.0027795595,0.1672011973,0.0106906136,0.0104768014,0.0179602309,0.1490271542,0.0481077614,-488.8847428
341,0,3.184219591,0.1419714817,0.0142591445,8065,0.0122752635,0.021450713,0.0796032238,0.0021078735,0.0042157471,16,0.19,2245,303,383,442,0.1461872288,0.0633601984,0.0055796652,0.1420954743,0.0086794792,0.0059516429,0.023682579,0.1332920025,0.0689398636,-489.2602366
301,0,2.685866704,0.1039962969,0.0029316464,6481,0.0120351798,0.0344082703,0.2112328344,0.0023144576,0.0063261842,13,0.38,1698,274,336,443,0.1380959728,0.0532325258,0.0061718871,0.1576917142,0.0111093967,0.0058632927,0.0237617652,0.0928869002,0.0594044129,-491.7292753
58,0,3.724857628,0.0990550306,0.0093385214,8995,0.0088938299,0.0223457476,0.0862701501,0.0066703724,0.0042245692,18,0.28,2405,279,341,406,0.1279599778,0.0472484714,0.0062256809,0.1229571984,0.0061145081,0.008782657,0.0283490828,0.0929405225,0.0534741523,-493.6559755
681,0,2.141482267,0.1094199222,0.0177574835,5913,0.0116692035,0.0397429393,0.1440892948,0.0035514967,0.0059191612,16,0.19,1754,273,336,450,0.1325892102,0.0468459327,0.0055809234,0.1523761204,0.0147133435,0.0118383223,0.0206325047,0.0947065787,0.0524268561,-494.1272801
359,0,3.471807032,0.1309347181,0.0213278932,5392,0.0135385757,0.0398738872,0.1598664688,0.0016691395,0.0059347181,15,0.33,1536,300,370,480,0.1353857567,0.0495178042,0.0053783383,0.1665430267,0.0179896142,0.0087166172,0.0226261128,0.1129451039,0.0548961424,-495.0223621
631,0,2.05005585,0.1665580183,0.0174380704,6136,0.0052151239,0.0392764016,0.246577575,0.0074967405,0.0039113429,19,0.11,1986,264,361,443,0.1548239896,0.0404172099,0.0104302477,0.126303781,0.0159713168,0.0148305085,0.0115710561,0.1505867014,0.0508474576,-495.5301666
43,0,4.448069498,0.1566572238,0.0097733711,7060,0.0080736544,0.0342776204,0.1307365439,0.0092067989,0.0106232295,16,0.25,2019,254,352,408,0.1390934844,0.0409348442,0.0053824363,0.1471671388,0.0106232295,0.0065155807,0.0211048159,0.1460339943,0.0463172805,-495.7704885
363,1,3.762695465,0.1194013781,0.0218561585,9288,0.0091515935,0.0145348837,0.0467269595,0.0048449612,0.0025839793,20,0.75,2440,338,388,459,0.1489018088,0.0584625323,0.0091515935,0.1225236865,0.0343453919,0.0134582257,0.0279931094,0.0850559862,0.0676141258,-495.8522664
192,0,1.679025832,0.1042115855,0.0066120454,6957,0.0148052321,0.0307603852,0.1678884577,0.0012936611,0.0058933448,17,0.12,2024,285,347,443,0.1250539025,0.0553399454,0.0051746442,0.1539456662,0.0077619664,0.0041684634,0.0261607015,0.0964496191,0.0605145896,-496.2020353
587,0,2.535634502,0.1654121535,0.0194602534,5447,0.0097301267,0.0468147604,0.1487057096,0.001835873,0.0100973013,15,0.13,1620,253,360,439,0.1345694878,0.0387369194,0.0034881586,0.161373233,0.0036717459,0.003120984,0.0198274279,0.1617404076,0.042225078,-497.4227917
521,1,4.058683891,0.1660577044,0.0083154844,7937,0.0084414766,0.0249464533,0.102935618,0.0074335391,0.0069295704,19,0.63,2180,295,371,444,0.1674436185,0.0555625551,0.0095754063,0.1209525009,0.0477510394,0.0097013985,0.0224266096,0.118306665,0.0651379614,-498.7824205
906,0,2.27565549,0.1746361746,0.013041013,5291,0.0134190134,0.0478170478,0.1608391608,0.0026460026,0.0077490077,14,0.14,1565,254,360,452,0.1496881497,0.0461160461,0.0041580042,0.1691551692,0.0090720091,0.006993007,0.0243810244,0.1655641656,0.0502740503,-499.4335299
