,HOF,SP,ASG,G,AB,AVG,OBP,SLG,R_Norm,DB_Norm,TP_Norm,HR_Norm,RBI_Norm,SB_Norm,CS_Norm,BB_Norm,SO_Norm,IBB_Norm,HBP_Norm,SH_Norm,SF_Norm,GIDP_Norm,DBTP_Norm,BBSB_Norm
538,0,12,0,1291,4134,271,360,440,0.1354620223,0.0445089502,0.0082244799,0.0358006773,0.1429608128,0.0089501693,0.0074987905,0.1393323657,0.1857764877,0.0089501693,0.0045960329,0.0094339623,0.0111272375,0.023222061,0.0527334301,0.1482825351
539,0,14,0.14,1212,4218,274,337,446,0.1266002845,0.0609293504,0.0023707918,0.0355618777,0.1446183025,0.0018966335,0.0016595543,0.0794215268,0.1353722143,0.0080606923,0.0211000474,0.0023707918,0.0101944049,0.027027027,0.0633001422,0.0813181603
540,0,10,0,817,2328,236,270,277,0.0850515464,0.029209622,0.0038659794,0.0012886598,0.0588487973,0.0098797251,0.0107388316,0.0425257732,0.0498281787,0.0055841924,0.0055841924,0.0171821306,0.0047250859,0.0262027491,0.0330756014,0.0524054983
541,0,11,0,823,2216,260,324,366,0.1335740072,0.0473826715,0.0121841155,0.0112815884,0.1083032491,0.0266245487,0.0135379061,0.09566787,0.1353790614,0.0067689531,0.0031588448,0.0148916968,0.0085740072,0.0180505415,0.059566787,0.1222924188
542,0,10,0,979,2268,261,319,385,0.1278659612,0.0515873016,0.0074955908,0.0194003527,0.1181657848,0.0132275132,0.0066137566,0.085978836,0.1181657848,0.0101410935,0.0061728395,0.0097001764,0.0132275132,0.0158730159,0.0590828924,0.0992063492
543,0,11,0.36,1082,3892,286,337,409,0.1241007194,0.0570400822,0.0020554985,0.0205549846,0.1235868448,0.0051387461,0.0048818088,0.0683453237,0.0757965057,0.0059095581,0.0149023638,0.0107913669,0.0113052415,0.0354573484,0.0590955807,0.0734840699
544,0,17,0.35,2103,8120,299,372,423,0.1881773399,0.0471674877,0.0142857143,0.0160098522,0.096182266,0.0766009852,0.0197044335,0.1163793103,0.1251231527,0.0052955665,0.0039408867,0.0088669951,0.0080049261,0.0134236453,0.061453202,0.1929802956
545,0,13,0.31,1503,5244,268,330,378,0.1241418764,0.0411899314,0.0078184592,0.0177345538,0.1043096873,0.0036231884,0.0024790236,0.0860030511,0.0900076278,0.0049580473,0.0081998474,0.0238367658,0.0057208238,0.0238367658,0.0490083905,0.0896262395
546,0,18,0.39,1752,5351,264,357,402,0.1164268361,0.0455989535,0.0026163334,0.0289665483,0.1509998131,0.0037376191,0.0018688096,0.125397122,0.0846570734,0.0091571669,0.02149131,0.008783405,0.0063539525,0.0343860961,0.0482152869,0.1291347412
547,0,10,0.1,1013,3020,267,341,464,0.1271523179,0.0447019868,0.0109271523,0.0437086093,0.1546357616,0.0033112583,0.0009933775,0.1168874172,0.1523178808,0.0129139073,0.0023178808,0.0023178808,0.0129139073,0.0251655629,0.0556291391,0.1201986755
548,0,16,0.25,1812,6354,263,349,388,0.1610009443,0.0365124331,0.0078690589,0.0243940825,0.0966320428,0.0876613157,0.0179414542,0.1310985206,0.134088763,0.0059804847,0.0048788165,0.0116462071,0.0075542965,0.0198300283,0.044381492,0.2187598363
549,0,12,0,1450,4644,269,330,415,0.1341515935,0.0415590009,0.0079672696,0.0292850991,0.1272609819,0.0034453058,0.004952627,0.0900086133,0.149870801,0.0051679587,0.004952627,0.0103359173,0.0094745909,0.0292850991,0.0495262705,0.093453919
550,0,15,0.2,1503,5319,287,337,491,0.126715548,0.0501974055,0.0035721,0.0488813687,0.1624365482,0.0015040421,0.0035721,0.0671178793,0.182177101,0.0080842264,0.0124083474,0.0011280316,0.0084602369,0.0323369054,0.0537695055,0.0686219214
551,0,11,0,721,1620,241,293,343,0.1055555556,0.0524691358,0.0043209877,0.0135802469,0.0932098765,0.0061728395,0.0074074074,0.0617283951,0.2117283951,0.0067901235,0.0160493827,0.0148148148,0.0080246914,0.024691358,0.0567901235,0.0679012346
552,0,16,0,1368,3476,253,337,403,0.1467203682,0.0394131185,0.0051783659,0.0333716916,0.1268699655,0.0368239356,0.0224395857,0.1283084005,0.1714614499,0.0086306099,0.002589183,0.0077675489,0.0086306099,0.0166858458,0.0445914845,0.165132336
553,0,15,0,1517,3554,247,319,370,0.1136747327,0.0360157569,0.005627462,0.0253235791,0.1212718064,0.0036578503,0.0081598199,0.1029825549,0.142374789,0.0151941474,0.0078784468,0.0050647158,0.0092853123,0.0196961171,0.0416432189,0.1066404052
554,0,12,0.08,1371,4912,268,325,356,0.1262214984,0.0386807818,0.0105863192,0.0095684039,0.0924267101,0.0040716612,0.0030537459,0.0871335505,0.0836726384,0.0042752443,0.0016286645,0.0116042345,0.0073289902,0.019747557,0.049267101,0.0912052117
555,0,15,0.27,1821,6505,276,363,478,0.1352805534,0.0528823982,0.0036894696,0.0471944658,0.173405073,0.0056879324,0.004765565,0.1299000769,0.2298232129,0.0146041507,0.0129131437,0.0001537279,0.0121445042,0.0225980015,0.0565718678,0.1355880092
556,0,13,0,1184,2879,277,329,463,0.1264327892,0.0427231678,0.0118096561,0.0399444251,0.1632511289,0.0041681139,0.0059048281,0.0778047933,0.1444946162,0.010072942,0.0031260854,0.0027787426,0.0086835707,0.020145884,0.0545328239,0.0819729073
557,0,17,0.53,1969,6925,283,360,484,0.1535018051,0.0560288809,0.0062093863,0.0441877256,0.160433213,0.0103971119,0.0077978339,0.1237545126,0.1611552347,0.0111191336,0.00433213,0.0036101083,0.0124187726,0.0215162455,0.0622382671,0.1341516245
558,0,14,0,1322,3409,263,322,405,0.1120563215,0.0536814315,0.0017600469,0.028160751,0.1308301555,0.0020533881,0.0035200939,0.0833088882,0.2103256087,0.0126136697,0.0064535054,0.0061601643,0.0085068935,0.0258140217,0.0554414784,0.0853622763
559,0,13,0,1164,3602,252,322,430,0.1271515825,0.0613548029,0.0047196002,0.035813437,0.1426985008,0.0033314825,0.0044419767,0.081898945,0.1943364797,0.0047196002,0.0269294836,0.0027762354,0.0108273182,0.0219322599,0.0660744031,0.0852304275
560,0,11,0,1029,2843,261,358,334,0.1266268027,0.0425606753,0.0056278579,0.0063313401,0.0823074217,0.0211044671,0.0189940204,0.1438621175,0.1259233204,0.0073865635,0.011959198,0.0105522336,0.0084417868,0.0242701372,0.0481885332,0.1649665846
561,0,15,0,1749,6331,285,320,413,0.1227294266,0.0532301374,0.0097930817,0.0184804928,0.1190965092,0.0391723266,0.0145316696,0.0510187964,0.1233612384,0.0094771758,0.0056863055,0.0039488233,0.0094771758,0.0156373401,0.0630232191,0.090191123
562,0,15,0.2,1806,6594,305,365,442,0.1395207765,0.0527752502,0.0051562026,0.0247194419,0.1304215954,0.0263876251,0.0136487716,0.0917500758,0.0773430391,0.0183500152,0.0103124052,0.0054595086,0.0104640582,0.0288140734,0.0579314528,0.1181377009
563,0,16,0,1582,4159,288,390,377,0.1240682856,0.0524164463,0.0031257514,0.0100985814,0.119018995,0.0026448666,0.0026448666,0.1726376533,0.1312815581,0.011060351,0.002885309,0.0057706179,0.0120221207,0.0235633566,0.0555421976,0.1752825198
564,0,15,0,1410,4106,254,322,424,0.121285923,0.0552849489,0.0041402825,0.0355577204,0.1505114467,0.008280565,0.008037019,0.0952264978,0.2104237701,0.007793473,0.0099853872,0.0026790063,0.0099853872,0.023867511,0.0594252314,0.1035070628
565,0,12,0.5,1441,5428,274,315,399,0.1191967576,0.0440309506,0.0038688283,0.0245025792,0.134119381,0.0025792189,0.0025792189,0.0620854827,0.0799557848,0.0047899779,0.0031319086,0.0057111275,0.0101326455,0.0303979366,0.0478997789,0.0646647015
566,0,13,0,1555,5248,257,317,341,0.1265243902,0.0360137195,0.0081935976,0.0106707317,0.0872713415,0.0320121951,0.0148628049,0.0897484756,0.1173780488,0.0062881098,0.001714939,0.0116234756,0.0081935976,0.0198170732,0.0442073171,0.1217606707
567,0,11,0.09,969,2707,261,329,403,0.1329885482,0.0358330255,0.0036941263,0.0328777244,0.1219061692,0.0099741411,0.0036941263,0.0945696343,0.1300332471,0.0048023642,0.0096047285,0.0066494274,0.0073882527,0.0291835981,0.0395271518,0.1045437754
568,1,18,0.89,2401,8102,298,421,557,0.2069859294,0.0424586522,0.0088866946,0.0661565046,0.1862503086,0.0188842261,0.0046902,0.213897803,0.2110589978,0.0155517156,0.0016045421,0.0017279684,0.0058010368,0.0139471735,0.0513453468,0.2327820291
569,0,13,0,1008,2982,246,311,318,0.0831656606,0.03722334,0.0067069081,0.0070422535,0.0932260228,0.0033534541,0.0063715627,0.0814889336,0.1693494299,0.0093896714,0.0167672703,0.014084507,0.0063715627,0.0274983233,0.0439302482,0.0848423877
570,0,12,0.33,1463,5101,260,345,476,0.1619290335,0.0382277985,0.0082336797,0.0539109978,0.1668300333,0.0041168398,0.0017643599,0.1278180749,0.1436973143,0.0082336797,0.0074495197,0.0023524799,0.0084297197,0.0147029994,0.0464614781,0.1319349147
571,0,10,0,724,1906,243,303,411,0.1374606506,0.0519412382,0.0062959077,0.0346274921,0.1369359916,0.0293809024,0.0057712487,0.0881427072,0.1951731375,0.0131164743,0.0041972718,0.0094438615,0.0136411333,0.0209863589,0.0582371459,0.1175236097
572,0,11,0.09,1035,3593,270,321,446,0.1205121069,0.048149179,0.0022265516,0.0411912051,0.1475090454,0.0072362928,0.0091845255,0.0687447815,0.2254383524,0.0091845255,0.0102978013,0.0008349569,0.0077929307,0.0219871973,0.0503757306,0.0759810743
573,0,11,0,1232,4242,276,339,444,0.1565299387,0.0518623291,0.0113154173,0.0311173975,0.1143328619,0.0407826497,0.0153229609,0.0919377652,0.2072135785,0.010136728,0.0056577086,0.0011786893,0.0063649222,0.0148514851,0.0631777463,0.1327204149
574,0,11,0.09,1021,3419,257,300,369,0.1243053524,0.040070196,0.0081895291,0.0187189237,0.0973968997,0.0099444282,0.0084820123,0.0549868383,0.1038315297,0.0023398655,0.0093594618,0.016086575,0.0067271132,0.0280783855,0.0482597251,0.0649312665
575,0,17,0,1049,2743,225,284,343,0.0893182647,0.0466642362,0.0036456435,0.021144732,0.1170251549,0.0018228217,0.0036456435,0.0838497995,0.1527524608,0.0018228217,0.0029165148,0.0204156034,0.0127597521,0.0215092964,0.0503098797,0.0856726212
576,0,16,0,1919,5795,276,341,389,0.1371872304,0.0410698878,0.0124245039,0.0157031924,0.1000862813,0.0315789474,0.0162208801,0.0978429681,0.1540983607,0.00811044,0.0048317515,0.0091458154,0.0063848145,0.0144952545,0.0534943917,0.1294219154
577,0,14,0,908,2189,222,291,315,0.0863407949,0.0374600274,0.0054819552,0.0146185473,0.1050708086,0.0041114664,0.0036546368,0.0918227501,0.1365920512,0.0242119689,0.0077661032,0.0100502513,0.0077661032,0.0164458657,0.0429419826,0.0959342165
578,0,11,0,1018,2652,251,307,409,0.1270739065,0.0490196078,0.0064102564,0.0320512821,0.1300904977,0.0143288084,0.0086726998,0.0780542986,0.2164404223,0.0075414781,0.0060331825,0.0022624434,0.0086726998,0.0226244344,0.0554298643,0.0923831071
579,0,16,0.12,2023,7111,271,344,471,0.1417522149,0.051328927,0.0029531711,0.0476726199,0.1787371678,0.0037969343,0.0028125439,0.1096892139,0.1503304739,0.0143439741,0.0082970046,0.0019687808,0.0112501758,0.0268597947,0.0542820982,0.1134861482
580,0,10,0,301,794,241,289,344,0.0994962217,0.056675063,0.0025188917,0.0138539043,0.0906801008,0,0.0025188917,0.0491183879,0.1738035264,0.0012594458,0.0226700252,0.0176322418,0.0075566751,0.0214105793,0.0591939547,0.0491183879
581,1,17,0.53,2391,8537,271,376,509,0.1767599859,0.0414665573,0.0084338761,0.0599742298,0.1702003046,0.0079653274,0.0045683495,0.16914607,0.1741829683,0.0125336769,0.0030455664,0.004216938,0.0067939557,0.0144078716,0.0499004334,0.1771113974
582,0,13,0,1305,3877,239,293,344,0.0910497808,0.0490069641,0.0023213825,0.0172814031,0.1142636059,0.0020634511,0.0036110395,0.0686097498,0.2050554552,0.0139282951,0.0116069126,0.0167655404,0.0087696673,0.0250193449,0.0513283467,0.0706732009
583,0,16,0.06,2033,7147,281,364,439,0.1515321114,0.0446341122,0.0071358612,0.0327410102,0.1368406324,0.025605149,0.0103539947,0.1315237162,0.157408703,0.006436267,0.0029382958,0.0026584581,0.0086749685,0.0250454736,0.0517699734,0.1571288653
584,0,14,0.43,1785,7003,307,358,471,0.1437955162,0.0631158075,0.0028559189,0.0317006997,0.1569327431,0.0019991432,0.0012851635,0.0839640154,0.0634013994,0.0194202485,0.0029987148,0.0018563473,0.0137084107,0.0272740254,0.0659717264,0.0859631586
585,0,14,0,1423,3443,217,293,259,0.0877142027,0.022945106,0.0069706651,0.0017426663,0.0731919837,0.0020331107,0.0031948882,0.1074644206,0.1562590764,0.0142317746,0.002323555,0.0156839965,0.0066802207,0.0273017717,0.0299157711,0.1094975312
586,0,14,0.14,1133,3245,264,360,451,0.1473035439,0.0338983051,0.0080123267,0.0456086287,0.16394453,0.0055469954,0.0021571649,0.1491525424,0.1679506934,0.0095531587,0.006779661,0.0049306626,0.0089368259,0.0138674884,0.0419106317,0.1546995378
587,0,15,0.13,1620,5447,253,360,439,0.1345694878,0.0387369194,0.0034881586,0.0468147604,0.161373233,0.0036717459,0.003120984,0.1617404076,0.1487057096,0.0194602534,0.0100973013,0.001835873,0.0097301267,0.0198274279,0.042225078,0.1654121535
588,0,10,0.2,1165,4120,274,357,392,0.1322815534,0.0417475728,0.0055825243,0.0218446602,0.1300970874,0.020631068,0.0128640777,0.1242718447,0.1371359223,0.0152912621,0.0109223301,0.0016990291,0.0094660194,0.027184466,0.0473300971,0.1449029126
589,0,12,0.08,1252,3670,251,318,375,0.1258855586,0.0354223433,0.0054495913,0.0261580381,0.114986376,0.0163487738,0.0128065395,0.09373297,0.1365122616,0.0111716621,0.0076294278,0.0068119891,0.0049046322,0.0247956403,0.0408719346,0.1100817439
590,0,10,0,797,2200,271,319,398,0.1109090909,0.0468181818,0.0045454545,0.0236363636,0.1409090909,0.0136363636,0.0054545455,0.0709090909,0.1154545455,0.0118181818,0.0036363636,0.0013636364,0.0086363636,0.0259090909,0.0513636364,0.0845454545
591,0,13,0,1288,4048,274,323,410,0.1316699605,0.0469367589,0.0096343874,0.0232213439,0.1035079051,0.0145750988,0.0083992095,0.0696640316,0.1188241107,0.0071640316,0.0046936759,0.0032114625,0.0049407115,0.0133399209,0.0565711462,0.0842391304
592,0,10,0,556,1527,234,307,318,0.0785854617,0.0412573674,0.0065487885,0.0098231827,0.0851342502,0.0006548788,0.0013097577,0.102815979,0.1918795023,0.0314341847,0.0072036673,0.0052390308,0.008513425,0.0275049116,0.0478061559,0.1034708579
593,0,18,0.17,2071,7609,267,313,459,0.1260349586,0.0446839269,0.0040741227,0.0465238533,0.1634906032,0.0051255093,0.004599816,0.0640031542,0.2063346038,0.0111709817,0.0064397424,0.0011828098,0.0085425154,0.0287817059,0.0487580497,0.0691286634
594,0,15,0,1192,3693,263,318,371,0.0847549418,0.0398050366,0.0029786082,0.0208502572,0.1199566748,0.0010831302,0.0035201733,0.0825886813,0.0977525047,0.0176008665,0.0024370431,0.0094773897,0.008665042,0.026536691,0.0427836447,0.0836718115
595,0,15,0,1279,3614,263,332,348,0.0993359159,0.0492529054,0.0022136137,0.0105146652,0.1115107914,0.0049806309,0.0074709463,0.1023796348,0.160486995,0.0152185944,0.005810736,0.0113447703,0.0105146652,0.0329275042,0.0514665191,0.1073602656
596,1,22,0.91,2992,10881,302,384,557,0.1895046411,0.0480654352,0.0128664645,0.0606561897,0.1748920136,0.0310633214,0.0094660417,0.1345464571,0.1402444628,0.017645437,0.004043746,0.0011947431,0.0083632019,0.0230677327,0.0609318996,0.1656097785
597,1,17,0.41,2163,7755,260,299,367,0.0991618311,0.0379110251,0.007994842,0.017794971,0.1099935525,0.0034816248,0.0029658285,0.0576402321,0.09103804,0.0141843972,0.0025789813,0.0112185687,0.0090264346,0.0250161186,0.0459058672,0.0611218569
598,0,14,0.07,1475,4124,259,359,385,0.138457808,0.046314258,0.0058195926,0.0225509214,0.111542192,0.0477691562,0.0218234724,0.1556741028,0.1520368574,0.0099418041,0.0048496605,0.0029097963,0.0080019399,0.0152764306,0.0521338506,0.203443259
599,0,16,0.19,1763,6185,247,343,403,0.1435731609,0.0373484236,0.0114793856,0.031851253,0.1126919968,0.0101859337,0.0095392078,0.1426030719,0.1574777688,0.0095392078,0.0053354891,0.0051738076,0.0048504446,0.0124494745,0.0488278092,0.1527890057
600,0,11,0.09,1071,3853,299,345,420,0.1422268362,0.0433428497,0.0142745912,0.0163508954,0.1116013496,0.0474954581,0.0163508954,0.0643654295,0.1186088762,0.0072670646,0.0103815209,0.0057098365,0.0101219829,0.0166104334,0.057617441,0.1118608876
601,0,11,0,632,1493,242,305,371,0.1219022103,0.0455458808,0.0053583389,0.0241125251,0.1172136638,0.0060281313,0.0060281313,0.0843938379,0.2458137977,0.0020093771,0.0093770931,0.0013395847,0.0080375084,0.0281312793,0.0509042197,0.0904219692
602,0,21,0.1,1909,5529,271,337,388,0.1067100742,0.0437692169,0.0103092784,0.0175438596,0.1166576234,0.0110327365,0.0088623621,0.0991137638,0.0763248327,0.0215228794,0.005425936,0.0063302586,0.0115753301,0.0179055887,0.0540784952,0.1101465003
603,1,22,0.27,2588,8197,270,374,515,0.1499329023,0.0430645358,0.0056118092,0.063559839,0.1897035501,0.0031718922,0.0026839087,0.1640844211,0.1890935708,0.0317189216,0.0084177138,0.0006099793,0.0085397096,0.02147127,0.048676345,0.1672563133
604,0,12,0,998,2462,274,336,374,0.1458164094,0.0479285134,0.012997563,0.0085296507,0.0991064175,0.036149472,0.0178716491,0.0930138099,0.1807473599,0.0044679123,0.0036555646,0.0239642567,0.0081234768,0.0203086921,0.0609260764,0.1291632819
605,0,13,0,1468,3956,246,309,362,0.1223458038,0.037917088,0.0106167846,0.018958544,0.1021233569,0.0361476239,0.0171890799,0.0839231547,0.137512639,0.0121334681,0.0101112235,0.0106167846,0.0065722952,0.0176946411,0.0485338726,0.1200707786
606,0,18,0.22,2201,7649,295,333,396,0.1320434044,0.0457576154,0.0122891881,0.0103281475,0.1119100536,0.0460190875,0.0158190613,0.0585697477,0.1618512224,0.0075826905,0.0019610407,0.0039220813,0.006013858,0.0205255589,0.0580468035,0.1045888351
607,0,19,0.26,2460,8757,284,377,509,0.15404819,0.0503597122,0.0027406646,0.0562978189,0.1770012561,0.0082219938,0.0043393856,0.1490236382,0.2149137833,0.0195272354,0.00445358,0.0002283887,0.0081077995,0.0258079251,0.0531003768,0.1572456321
608,0,19,0,1832,6192,259,349,341,0.1522932817,0.0411821705,0.0075904393,0.0085594315,0.0993217054,0.0439276486,0.0192183463,0.1413113695,0.15875323,0.0046834625,0.0024224806,0.0169573643,0.0083979328,0.0216408269,0.0487726098,0.1852390181
609,0,16,0.12,2093,6752,243,314,321,0.1094490521,0.0374703791,0.0051836493,0.01007109,0.0879739336,0.0060722749,0.0053317536,0.0984893365,0.1053021327,0.0069609005,0.0084419431,0.0207345972,0.0057760664,0.0241409953,0.0426540284,0.1045616114
610,0,16,0,1583,5131,248,316,383,0.1106996687,0.0335217307,0.0050672384,0.0304034301,0.1181056324,0.0038978757,0.0037029819,0.0993958293,0.1588384331,0.0091600078,0.0033131943,0.0066263886,0.0074059637,0.0261157669,0.038588969,0.1032937049
611,0,10,0,1354,5114,261,331,396,0.1435275714,0.0516229957,0.0113414157,0.02014079,0.104028158,0.0383261635,0.0168165819,0.0954243254,0.1611263199,0.003910833,0.0111458741,0.0089949159,0.0062573328,0.0170121236,0.0629644114,0.1337504889
612,0,12,0,1502,5423,265,328,447,0.1340586391,0.0523695372,0.0064539923,0.0389083533,0.1488106214,0.0171491794,0.0059007929,0.0962566845,0.1303706436,0.0123547852,0.0025815969,0.0025815969,0.0121703854,0.0184399779,0.0588235294,0.1134058639
613,0,10,0.1,1144,3971,253,337,419,0.1249055653,0.0407957693,0.0022664316,0.0402921179,0.1488290103,0.0057919919,0.0060438177,0.1206245278,0.1684714178,0.0073029464,0.0110803324,0.0050365147,0.0108285067,0.0236716192,0.043062201,0.1264165198
614,0,10,0,692,1955,233,268,337,0.0890025575,0.0434782609,0.0030690537,0.0179028133,0.1084398977,0.0020460358,0.0066496164,0.0501278772,0.2025575448,0.0051150895,0.000511509,0.010741688,0.010230179,0.0255754476,0.0465473146,0.052173913
615,0,13,0.15,1598,5071,250,343,370,0.1193058568,0.0443699468,0.0078879905,0.0199171761,0.1195030566,0.006704792,0.0106487872,0.1376454348,0.1682113981,0.0143955827,0.0090711891,0.0106487872,0.0128179846,0.0195227766,0.0522579373,0.1443502268
616,0,13,0,1391,3998,277,355,426,0.1410705353,0.0572786393,0.0070035018,0.0257628814,0.1463231616,0.0142571286,0.0072536268,0.1218109055,0.1653326663,0.0132566283,0.0030015008,0.0007503752,0.0075037519,0.0222611306,0.0642821411,0.136068034
617,0,11,0,1219,4201,231,291,293,0.1078314687,0.0240418948,0.0169007379,0.0011901928,0.0604617948,0.0197572007,0.0085693882,0.0845036896,0.1068793144,0.0080933111,0.0019043085,0.0214234706,0.0052368484,0.0188050464,0.0409426327,0.1042608903
618,0,12,0,1118,3734,253,293,379,0.1100696304,0.0409748259,0.0083020889,0.0230316015,0.1229244778,0.0163363685,0.0077664703,0.058650241,0.0741831816,0.0085698982,0.0026780932,0.0077664703,0.0093733262,0.0270487413,0.0492769148,0.0749866095
619,0,10,0,973,2806,229,288,284,0.0887384177,0.0306486101,0.0042765502,0.0053456878,0.0805416964,0.0078403421,0.0064148254,0.0833927299,0.1500356379,0.0064148254,0.0028510335,0.0106913756,0.0060584462,0.0260156807,0.0349251604,0.091233072
620,0,11,0,989,2448,254,293,317,0.1184640523,0.029003268,0.0098039216,0.0044934641,0.0751633987,0.016748366,0.0134803922,0.0543300654,0.0718954248,0.0040849673,0.0036764706,0.0236928105,0.0093954248,0.0253267974,0.0388071895,0.0710784314
621,0,12,0.25,1480,5791,279,322,343,0.1207045415,0.0395441202,0.0065619064,0.0037989984,0.0695907443,0.0115696771,0.0074253151,0.0549127957,0.0417889829,0.0069072699,0.0108789501,0.0208944915,0.0055258159,0.0252115351,0.0461060266,0.0664824728
622,0,11,0.09,989,3182,262,329,411,0.11345066,0.06442489,0.001257071,0.0273412948,0.127592709,0.0015713388,0.0015713388,0.0952231301,0.2426147077,0.0131992458,0.0081709617,0.0072281584,0.0075424261,0.0342551854,0.065681961,0.0967944689
623,0,10,0,540,1364,238,323,356,0.1217008798,0.0498533724,0.0073313783,0.0175953079,0.116568915,0.0117302053,0.0073313783,0.1173020528,0.1942815249,0.0109970674,0.0109970674,0.008797654,0.0073313783,0.0241935484,0.0571847507,0.1290322581
624,0,15,0,1482,3887,269,346,350,0.1420118343,0.0414201183,0.0090043736,0.0072034988,0.094931824,0.0200668896,0.016722408,0.1167995884,0.1499871366,0.0059171598,0.0041162851,0.0154360689,0.0059171598,0.0174942115,0.0504244919,0.136866478
625,0,12,0,1215,3436,249,344,413,0.1324214203,0.0407450524,0.0046565774,0.0381257276,0.1449359721,0.0090221187,0.0064027939,0.1466821886,0.1376600698,0.013096624,0.0029103609,0.0020372526,0.0081490105,0.0253201397,0.0454016298,0.1557043073
626,0,13,0.15,1400,4026,249,348,450,0.131644312,0.043715847,0.0039741679,0.0496770989,0.1597118728,0.0059612519,0.0079483358,0.1505216095,0.1659215102,0.0188772976,0.0067064083,0.0072031793,0.0091902633,0.022106309,0.0476900149,0.1564828614
627,0,17,0.41,1835,6579,298,389,459,0.1726706186,0.0510715914,0.0126158991,0.0282717738,0.155494756,0.0311597507,0.0197598419,0.1237270102,0.0887672899,0.003495972,0.0291837665,0.0103359173,0.0086639307,0.028119775,0.0636874905,0.1548867609
628,0,12,0,566,1456,231,317,407,0.1112637363,0.0535714286,0.0013736264,0.0398351648,0.1414835165,0.0020604396,0,0.1133241758,0.2850274725,0.0034340659,0.0144230769,0.0034340659,0.0054945055,0.021978022,0.0549450549,0.1153846154
629,0,13,0.15,1223,4134,284,360,520,0.152394775,0.0541848089,0.0060474117,0.0566037736,0.1838413159,0.007256894,0.0074987905,0.1187711659,0.1739235607,0.0210449927,0.0065312046,0.0004837929,0.0101596517,0.0215287857,0.0602322206,0.12602806
630,0,11,0,887,2645,236,296,362,0.0948960302,0.0351606805,0.0026465028,0.0287334594,0.1137996219,0.0052930057,0.0064272212,0.0839319471,0.229489603,0.0143667297,0.0049149338,0.0060491493,0.0086956522,0.0287334594,0.0378071834,0.0892249527
631,0,19,0.11,1986,6136,264,361,443,0.1548239896,0.0404172099,0.0104302477,0.0392764016,0.126303781,0.0159713168,0.0148305085,0.1505867014,0.246577575,0.0174380704,0.0039113429,0.0074967405,0.0052151239,0.0115710561,0.0508474576,0.1665580183
632,0,13,0.08,1525,5814,273,331,485,0.1563467492,0.0548675611,0.0084279326,0.0466116271,0.1479188166,0.0393876849,0.0158238734,0.0816993464,0.1943584451,0.0085999312,0.0070519436,0.0003439972,0.0063639491,0.015995872,0.0632954936,0.1210870313
633,0,16,0.25,1720,6215,261,328,406,0.1283990346,0.0485921158,0.0057924377,0.0283185841,0.1172968624,0.0128720837,0.0082059533,0.0965406275,0.1393403057,0.0072405471,0.0064360418,0.0144810941,0.0085277554,0.0194690265,0.0543845535,0.1094127112
634,0,14,0.07,1632,5843,275,327,402,0.1103884991,0.0477494438,0.004278624,0.0237891494,0.1372582577,0.0054766387,0.0071880883,0.0795824063,0.1285298648,0.0176279309,0.004107479,0.0017114496,0.0111244224,0.0277254835,0.0520280678,0.085059045
635,0,10,0,387,1185,258,296,372,0.1054852321,0.0421940928,0.0067510549,0.0194092827,0.1316455696,0.0050632911,0.0016877637,0.0540084388,0.2261603376,0.005907173,0.005907173,0.0109704641,0.0135021097,0.0286919831,0.0489451477,0.05907173
636,0,12,0.17,1457,4843,289,371,445,0.1521784018,0.0437745199,0.0123890151,0.029320669,0.1364856494,0.018377039,0.0140408837,0.1329754285,0.1220317985,0.0115630807,0.0026842866,0.0064009911,0.0072269255,0.0249845137,0.056163535,0.1513524675
637,0,15,0,1334,4033,261,319,355,0.1130671956,0.0463674684,0.0106620382,0.0089263576,0.1011653856,0.0126456732,0.0141333995,0.0857922142,0.1165385569,0.0029754525,0.0027274981,0.0176047607,0.0052070419,0.0257872551,0.0570295066,0.0984378874
638,0,15,0.07,1441,4528,259,313,382,0.1139575972,0.0439487633,0.00795053,0.0209805654,0.1258833922,0.0081713781,0.0125883392,0.0808303887,0.1252208481,0.0072879859,0.0030918728,0.0044169611,0.0123674912,0.027385159,0.0518992933,0.0890017668
639,0,11,0.09,1298,4558,268,338,359,0.1309784993,0.0458534445,0.0118473014,0.0070206231,0.0770074594,0.02698552,0.0098727512,0.0958753839,0.1566476525,0.004168495,0.0122860904,0.0133830627,0.0050460728,0.0206230803,0.0577007459,0.1228609039
640,0,12,0,793,1362,244,303,363,0.1152716593,0.0550660793,0.0051395007,0.0176211454,0.0969162996,0.0095447871,0.0095447871,0.0822320117,0.1916299559,0.0066079295,0.003671072,0.0183553598,0.0058737151,0.0139500734,0.06020558,0.0917767988
641,0,12,0,1306,4581,279,335,411,0.111547697,0.0467146911,0.0030561013,0.0264134468,0.1471294477,0.0061122026,0.0072036673,0.0884086444,0.1124208688,0.0122244052,0.0028378083,0.0039292731,0.0141890417,0.0305610129,0.0497707924,0.094520847
642,0,12,0,1382,4992,252,306,343,0.1400240385,0.0342548077,0.0174278846,0.007411859,0.0773237179,0.0975560897,0.0364583333,0.0775240385,0.1772836538,0.008213141,0.0034054487,0.0104166667,0.0066105769,0.0090144231,0.0516826923,0.1750801282
